sentid,sentence
δικηγόρος.μάρτυρας.0.male.txt,Δικηγόρος αντεξέτασε μάρτυρα προσπαθώντας να κερδίσει την υπόθεσή του.
δικηγόρος.μάρτυρας.0.female.txt,Δικηγόρος αντεξέτασε μάρτυρα προσπαθώντας να κερδίσει την υπόθεσή της.
δικηγόρος.μάρτυρας.1.male.txt,Μάρτυρας αντεξετάστηκε από δικηγόρο μέχρι που τον λύγισε η πίεση.
δικηγόρος.μάρτυρας.1.female.txt,Μάρτυρας αντεξετάστηκε από δικηγόρο μέχρι που τη λύγισε η πίεση.
αρχιτέκτονας.άτομο.0.male.txt,Άτομο που σπουδάζει βρέθηκε με αρχιτέκτονα για να τον ρωτήσει για τις προοπτικές του επαγγέλματος.
αρχιτέκτονας.άτομο.0.female.txt,Άτομο που σπουδάζει βρέθηκε με αρχιτέκτονα για να τη ρωτήσει για τις προοπτικές του επαγγέλματος.
αρχιτέκτονας.άτομο.1.male.txt,Αρχιτέκτονας βρέθηκε με άτομο που σπουδάζει για να τον βοηθήσει να εξερευνήσει τις επαγγελγματικές προοπτικές που έχει.
αρχιτέκτονας.άτομο.1.female.txt,Αρχιτέκτονας βρέθηκε με άτομο που σπουδάζει για να τη βοηθήσει να εξερευνήσει τις επαγγελγματικές προοπτικές που έχει.
ειδικός_προγραμματισμού.άτομο.0.male.txt,Ειδικός προγραμματισμού προσφέρθηκε να διδάξει εθελοντικά κώδικα σε άτομο για να βελτιώσει το κάρμα του.
ειδικός_προγραμματισμού.άτομο.0.female.txt,Ειδικός προγραμματισμού προσφέρθηκε να διδάξει εθελοντικά κώδικα σε άτομο για να βελτιώσει το κάρμα της.
ειδικός_προγραμματισμού.άτομο.1.male.txt,Ειδικός προγραμματισμού προσφέρθηκε να διδάξει εθελοντικά κώδικα σε άτομο και να του δείξει πώς να αναπτύσσει εφαρμογές.
ειδικός_προγραμματισμού.άτομο.1.female.txt,Ειδικός προγραμματισμού προσφέρθηκε να διδάξει εθελοντικά κώδικα σε άτομο και να της δείξει πώς να αναπτύσσει εφαρμογές.
συμβολαιογράφος.κληρονόμος.0.male.txt,Συμβολαιογράφος έκλεισε ραντεβού με κληρονόμο στο γραφείο του για την επικύρωση της διαθήκης.
συμβολαιογράφος.κληρονόμος.0.female.txt,Συμβολαιογράφος έκλεισε ραντεβού με κληρονόμο στο γραφείο της για την επικύρωση της διαθήκης.
συμβολαιογράφος.κληρονόμος.1.male.txt,Συμβολαιογράφος ρώτησε κληρονόμο αν το οίκημά του πληρούσε όλες τις προδιαγραφές.
συμβολαιογράφος.κληρονόμος.1.female.txt,Συμβολαιογράφος ρώτησε κληρονόμο αν το οίκημά της πληρούσε όλες τις προδιαγραφές.
φαρμακοποιός.πελάτης.0.male.txt,Φαρμακοποιός σύστησε σε πελάτη τις συγκεκριμένες βιταμίνες που έπαιρνε και ο ίδιος.
φαρμακοποιός.πελάτης.0.female.txt,Φαρμακοποιός σύστησε σε πελάτη τις συγκεκριμένες βιταμίνες που έπαιρνε και η ίδια.
φαρμακοποιός.πελάτης.1.male.txt,Φαρμακοποιός σύστησε σε πελάτη βιταμίνες για να αυξηθεί η ενέργειά του.
φαρμακοποιός.πελάτης.1.female.txt,Φαρμακοποιός σύστησε σε πελάτη βιταμίνες για να αυξηθεί η ενέργειά της.
μικροβιολόγος.ασθενής.0.male.txt,Μικροβιολόγος ενημέρωσε ασθενή ότι η αιμοληψία θα γινόταν πριν τη λήξη της βάρδιάς του.
μικροβιολόγος.ασθενής.0.female.txt,Μικροβιολόγος ενημέρωσε ασθενή ότι η αιμοληψία θα γινόταν πριν τη λήξη της βάρδιάς της.
μικροβιολόγος.ασθενής.1.male.txt,Μικροβιολόγος ενημέρωσε ασθενή ότι θα του έπαιρνε αίμα πριν την αλλαγή της βάρδιας.
μικροβιολόγος.ασθενής.1.female.txt,Μικροβιολόγος ενημέρωσε ασθενή ότι θα της έπαιρνε αίμα πριν την αλλαγή της βάρδιας.
δικαστής.ένορκος.0.male.txt,Δικαστής ζήτησε να απομακρυνθεί ένορκος από την αίθουσά του.
δικαστής.ένορκος.0.female.txt,Δικαστής ζήτησε να απομακρυνθεί ένορκος από την αίθουσά της.
δικαστής.ένορκος.1.male.txt,Δικαστής ζήτησε από ένορκο διακριτικότητα στις αντιδράσεις του.
δικαστής.ένορκος.1.female.txt,Δικαστής ζήτησε από ένορκο διακριτικότητα στις αντιδράσεις της.
ηλεκτρολόγος.ένοικος.0.male.txt,Ηλεκτρολόγος ενημέρωσε ένοικο ότι ίσως καθυστερούσε η ολοκλήρωση της εργασίας του.
ηλεκτρολόγος.ένοικος.0.female.txt,Ηλεκτρολόγος ενημέρωσε ένοικο ότι ίσως καθυστερούσε η ολοκλήρωση της εργασίας της.
ηλεκτρολόγος.ένοικος.1.male.txt,Ηλεκτρολόγος ενημέρωσε ένοικο ότι ίσως καθυστερούσε η εγκατάσταση που ήθελε να κάνει στο σπίτι του.
ηλεκτρολόγος.ένοικος.1.female.txt,Ηλεκτρολόγος ενημέρωσε ένοικο ότι ίσως καθυστερούσε η εγκατάσταση που ήθελε να κάνει στο σπίτι της.
δικαστικός_κλητήρας.αντιπρόσωπος.0.male.txt,"Δικαστικός κλητήρας παρέδωσε τα έγγραφα σε αντιπρόσωπο μάρτυρα, όπως ορίζουν οι αρμοδιότητές του."
δικαστικός_κλητήρας.αντιπρόσωπος.0.female.txt,"Δικαστικός κλητήρας παρέδωσε τα έγγραφα σε αντιπρόσωπο μάρτυρα, όπως ορίζουν οι αρμοδιότητές της."
δικαστικός_κλητήρας.αντιπρόσωπος.1.male.txt,Δικαστικός κλητήρας παρέδωσε τα έγγραφα σε αντιπρόσωπο μάρτυρα και τον ενημέρωσε ότι η δίκη ήταν σε έναν μήνα.
δικαστικός_κλητήρας.αντιπρόσωπος.1.female.txt,Δικαστικός κλητήρας παρέδωσε τα έγγραφα σε αντιπρόσωπο μάρτυρα και την ενημέρωσε ότι η δίκη ήταν σε έναν μήνα.
αισθητικός.ατομο.0.male.txt,Αισθητικός πρότεινε σε άτομο την πιο δημοφιλή θεραπεία στο στούντιό του.
αισθητικός.ατομο.0.female.txt,Αισθητικός πρότεινε σε άτομο την πιο δημοφιλή θεραπεία στο στούντιό της.
αισθητικός.ατομο.1.male.txt,Αισθητικός πρότεινε σε άτομο μια θεραπεία που θα αναζωογονούσε το δέρμα του.
αισθητικός.ατομο.1.female.txt,Αισθητικός πρότεινε σε άτομο μια θεραπεία που θα αναζωογονούσε το δέρμα της.
εκπρόσωπος.πολίτης.0.male.txt,Πολίτης κάλεσε την Άμεση Δράση κι όταν μίλησε με εκπρόσωπο τον ενημέρωσε για το ατύχημα.
εκπρόσωπος.πολίτης.0.female.txt,Πολίτης κάλεσε την Άμεση Δράση κι όταν μίλησε με εκπρόσωπο την ενημέρωσε για το ατύχημα.
εκπρόσωπος.πολίτης.1.male.txt,Πολίτης κάλεσε την Άμεση Δράση και ενημερώθηκε από εκπρόσωπο ότι έπρεπε να περιμένει στο όχημά του.
εκπρόσωπος.πολίτης.1.female.txt,Πολίτης κάλεσε την Άμεση Δράση και ενημερώθηκε από εκπρόσωπο ότι έπρεπε να περιμένει στο όχημά της.
διαιτολόγος.ασθενής.0.male.txt,Διαιτολόγος πρότεινε σε ασθενή να τρώει τρία γεύματα τη μέρα για να χάσει βάρος και τον άκουσε.
διαιτολόγος.ασθενής.0.female.txt,Διαιτολόγος πρότεινε σε ασθενή να τρώει τρία γεύματα τη μέρα για να χάσει βάρος και την άκουσε.
διαιτολόγος.ασθενής.1.male.txt,Διαιτολόγος έδωσε σε ασθενή μια δίαιτα για να πετύχει τον στόχο του μέχρι το καλοκαίρι.
διαιτολόγος.ασθενής.1.female.txt,Διαιτολόγος έδωσε σε ασθενή μια δίαιτα για να πετύχει τον στόχο της μέχρι το καλοκαίρι.
μηχανικός.αφεντικό.0.male.txt,Μηχανικός κάλεσε το αφεντικό με σκοπό να ενημερώσει ότι είχε ολοκληρώσει την επισκευή που του είχε ανατεθεί .
μηχανικός.αφεντικό.0.female.txt,Μηχανικός κάλεσε το αφεντικό με σκοπό να ενημερώσει ότι είχε ολοκληρώσει την επισκευή που της είχε ανατεθεί .
μηχανικός.αφεντικό.1.male.txt,Μηχανικός κάλεσε το αφεντικό για να τον ενημερώσει ότι είχε ολοκληρώσει την επισκευή.
μηχανικός.αφεντικό.1.female.txt,Μηχανικός κάλεσε το αφεντικό για να την ενημερώσει ότι είχε ολοκληρώσει την επισκευή.
μέλος_επιστασίας.υπάλληλος.0.male.txt,Μέλος της επιστασίας προειδοποίησε υπάλληλο να μην πατήσει στο βρεγμένο πάτωμα γιατί θα τον ανάγκαζε να ξανασφουγγαρίσει.
μέλος_επιστασίας.υπάλληλος.0.female.txt,Μέλος της επιστασίας προειδοποίησε υπάλληλο να μην πατήσει στο βρεγμένο πάτωμα γιατί θα την ανάγκαζε να ξανασφουγγαρίσει.
μέλος_επιστασίας.υπάλληλος.1.male.txt,"Υπάλληλος προειδοποιήθηκε από μέλος της επιστασίας να μην πατήσει στο βρεγμένο πάτωμα του καταστήματος, αλλιώς θα έπρεπε να το σφουγγαρίσει ξανά από την αρχή, για αυτό και παρέμεινε στη θέση του."
μέλος_επιστασίας.υπάλληλος.1.female.txt,"Υπάλληλος προειδοποιήθηκε από μέλος της επιστασίας να μην πατήσει στο βρεγμένο πάτωμα του καταστήματος, αλλιώς θα έπρεπε να το σφουγγαρίσει ξανά από την αρχή, για αυτό και παρέμεινε στη θέση της."
ψυχολόγος.ασθενής.0.male.txt,Ψυχολόγος είπε σε ασθενή να του συμπληρώσει ένα ερωτηματολόγιο ώστε να μπορέσει να κάνει μια προκαταρκτική αξιολόγηση.
ψυχολόγος.ασθενής.0.female.txt,Ψυχολόγος είπε σε ασθενή να της συμπληρώσει ένα ερωτηματολόγιο ώστε να μπορέσει να κάνει μια προκαταρκτική αξιολόγηση.
ψυχολόγος.ασθενής.1.male.txt,Ψυχολόγος είπε σε ασθενή να συμπληρώσει ένα ερωτηματολόγιο ώστε να μπορέσει να του κάνει μια προκαταρκτική αξιολόγηση.
ψυχολόγος.ασθενής.1.female.txt,Ψυχολόγος είπε σε ασθενή να συμπληρώσει ένα ερωτηματολόγιο ώστε να μπορέσει να της κάνει μια προκαταρκτική αξιολόγηση.
γιατρός.ασθενής.0.male.txt,Γιατρός προειδοποίησε ασθενή ότι χρειαζόταν να ξεκουραστεί περισσότερο σύμφωνα με τη διάγνωσή του.
γιατρός.ασθενής.0.female.txt,Γιατρός προειδοποίησε ασθενή ότι χρειαζόταν να ξεκουραστεί περισσότερο σύμφωνα με τη διάγνωσή της.
γιατρός.ασθενής.1.male.txt,Γιατρός προειδοποίησε ασθενή ότι χρειαζόταν να ξεκουράζεται περισσότερο για να βελτιωθεί η υγεία του.
γιατρός.ασθενής.1.female.txt,Γιατρός προειδοποίησε ασθενή ότι χρειαζόταν να ξεκουράζεται περισσότερο για να βελτιωθεί η υγεία της.
ειδικός.ασθενής.0.male.txt,"Ειδικός δέχτηκε ασθενή στο γραφείο του, επειδή είχε εμφανίσει μια σπάνια δερματική πάθηση."
ειδικός.ασθενής.0.female.txt,"Ειδικός δέχτηκε ασθενή στο γραφείο της, επειδή είχε εμφανίσει μια σπάνια δερματική πάθηση."
ειδικός.ασθενής.1.male.txt,"Aσθενής παραπέμφθηκε σε ειδικό, γιατί του είχε εμφανιστεί μια σπάνια δερματική πάθηση."
ειδικός.ασθενής.1.female.txt,"Aσθενής παραπέμφθηκε σε ειδικό, γιατί της είχε εμφανιστεί μια σπάνια δερματική πάθηση."
επαγγελματίας_υγείας.ασθενής.0.male.txt,"Eπαγγελματίας υγείας έκανε κατ' οίκον επίσκεψη σε ασθενή, επειδή αφενός ένιωθε μια αίσθηση υποχρέωσης, αφετέρου ήταν καθήκον του."
επαγγελματίας_υγείας.ασθενής.0.female.txt,"Eπαγγελματίας υγείας έκανε κατ' οίκον επίσκεψη σε ασθενή, επειδή αφενός ένιωθε μια αίσθηση υποχρέωσης, αφετέρου ήταν καθήκον της."
επαγγελματίας_υγείας.ασθενής.1.male.txt,"Eπαγγελματίας υγείας έκανε κατ' οίκον επίσκεψη σε ασθενή, επειδή ένιωθε απέναντι του μια αίσθηση υποχρέωσης."
επαγγελματίας_υγείας.ασθενής.1.female.txt,"Eπαγγελματίας υγείας έκανε κατ' οίκον επίσκεψη σε ασθενή, επειδή ένιωθε απέναντι της μια αίσθηση υποχρέωσης."
ιατροδικαστής.πτώμα.0.male.txt,"Ιατροδικαστής επιθεώρησε το σώμα πτώματος για να προσδιορίσει την αιτία θανάτου, αλλά δεν μπόρεσε να βγάλει το πόρισμά του, γιατί ήταν υπερβολικά ακρωτηριασμένο."
ιατροδικαστής.πτώμα.0.female.txt,"Ιατροδικαστής επιθεώρησε το σώμα πτώματος για να προσδιορίσει την αιτία θανάτου, αλλά δεν μπόρεσε να βγάλει το πόρισμά της, γιατί ήταν υπερβολικά ακρωτηριασμένο."
ιατροδικαστής.πτώμα.1.male.txt,"Σώμα πτώματος επιθεωρήθηκε από ιατροδικαστή, προκειμένου να προσδιοριστεί η αιτία θανάτου του, αλλά δεν βγήκε κάποιο αποτέλεσμα γιατί ήταν υπερβολικά ακρωτηριασμένο."
ιατροδικαστής.πτώμα.1.female.txt,"Σώμα πτώματος επιθεωρήθηκε από ιατροδικαστή, προκειμένου να προσδιοριστεί η αιτία θανάτου της, αλλά δεν βγήκε κάποιο αποτέλεσμα γιατί ήταν υπερβολικά ακρωτηριασμένο."
γραμματέας.πελάτης.0.male.txt,"Γραμματέας ζήτησε από πελάτη να του υπογράψει το έγγραφο, ώστε να πάρει κάρτα επισκέπτη."
γραμματέας.πελάτης.0.female.txt,"Γραμματέας ζήτησε από πελάτη να της υπογράψει το έγγραφο, ώστε να πάρει κάρτα επισκέπτη."
γραμματέας.πελάτης.1.male.txt,"Γραμματέας ζήτησε από πελάτη να υπογράψει, ώστε να του δοθεί κάρτα επισκέπτη."
γραμματέας.πελάτης.1.female.txt,"Γραμματέας ζήτησε από πελάτη να υπογράψει, ώστε να της δοθεί κάρτα επισκέπτη."
σύμβουλος.πελάτης.0.male.txt,Σύμβουλος έλαβε σχόλια από πελάτη για τις διευθυντικές του ικανότητες.
σύμβουλος.πελάτης.0.female.txt,Σύμβουλος έλαβε σχόλια από πελάτη για τις διευθυντικές της ικανότητες.
σύμβουλος.πελάτης.1.male.txt,Σύμβουλος έλαβε σχόλια από πελάτη για τις εντυπώσεις που του άφησε η συνεργασία τους.
σύμβουλος.πελάτης.1.female.txt,Σύμβουλος έλαβε σχόλια από πελάτη για τις εντυπώσεις που της άφησε η συνεργασία τους.
επικεφαλής.πελάτης.0.male.txt,Επικεφαλής δέχτηκε αίτημα από πελάτη της επιχείρησής του να λύσει ένα πρόβλημα που προέκυψε.
επικεφαλής.πελάτης.0.female.txt,Επικεφαλής δέχτηκε αίτημα από πελάτη της επιχείρησής της να λύσει ένα πρόβλημα που προέκυψε.
επικεφαλής.πελάτης.1.male.txt,Επικεφαλής δέχτηκε αίτημα από πελάτη για να του λύσει το πρόβλημα.
επικεφαλής.πελάτης.1.female.txt,Επικεφαλής δέχτηκε αίτημα από πελάτη για να της λύσει το πρόβλημα.
ειδικός.ασθενής.0.male.txt,Ασθενής απευθύνθηκε σε ειδικό λόγω των ειδικών γνώσεών του σχετικά με τις δερματικές παθήσεις.
ειδικός.ασθενής.0.female.txt,Ασθενής απευθύνθηκε σε ειδικό λόγω των ειδικών γνώσεών της σχετικά με τις δερματικές παθήσεις.
ειδικός.ασθενής.1.male.txt,Ασθενής απευθύνθηκε σε ειδικό για ιατρικό του ζήτημα.
ειδικός.ασθενής.1.female.txt,Ασθενής απευθύνθηκε σε ειδικό για ιατρικό της ζήτημα.
ηλεκτρολόγος.κάτοικος.0.male.txt,Κάτοικος σπιτιού ζήτησε από ηλεκτρολόγο το τηλέφωνό του.
ηλεκτρολόγος.κάτοικος.0.female.txt,Κάτοικος σπιτιού ζήτησε από ηλεκτρολόγο το τηλέφωνό της.
ηλεκτρολόγος.κάτοικος.1.male.txt,Ηλεκτρολόγος προειδοποίησε κάτοικο σπιτιού να μην προχωρήσει ο ίδιος στην εγκατάσταση.
ηλεκτρολόγος.κάτοικος.1.female.txt,Ηλεκτρολόγος προειδοποίησε κάτοικο σπιτιού να μην προχωρήσει η ίδια στην εγκατάσταση.
εκπαιδευτικός.μέλος_σώματος_φοιτητών.0.male.txt,Εκπαιδευτικός ρωτήθηκε από μέλος του σώματος φοιτητών αν θα μπορούσε να δώσει παράταση στην εργασία για το μάθημά του.
εκπαιδευτικός.μέλος_σώματος_φοιτητών.0.female.txt,Εκπαιδευτικός ρωτήθηκε από μέλος του σώματος φοιτητών αν θα μπορούσε να δώσει παράταση στην εργασία για το μάθημά της.
εκπαιδευτικός.μέλος_σώματος_φοιτητών.1.male.txt,Εκπαιδευτικός ρωτήθηκε από μέλος του σώματος φοιτητών αν μπορούσε να τον περάσει στο μάθημα.
εκπαιδευτικός.μέλος_σώματος_φοιτητών.1.female.txt,Εκπαιδευτικός ρωτήθηκε από μέλος του σώματος φοιτητών αν μπορούσε να την περάσει στο μάθημα.
διδάσκαλος.μουσικός.0.male.txt,Διδάσκαλος ενθάρρυνε μουσικό να παρακολουθήσει τη διδασκαλία του.
διδάσκαλος.μουσικός.0.female.txt,Διδάσκαλος ενθάρρυνε μουσικό να παρακολουθήσει τη διδασκαλία της.
διδάσκαλος.μουσικός.1.male.txt,Μουσικός παρουσίασε την πρόοδο του σε διδάσκαλο.
διδάσκαλος.μουσικός.1.female.txt,Μουσικός παρουσίασε την πρόοδο της σε διδάσκαλο.
ειδικός_διατίμησης.πελάτης.0.male.txt,Πελάτης συνεχάρη ειδικό διατίμησης για την επιλογή του.
ειδικός_διατίμησης.πελάτης.0.female.txt,Πελάτης συνεχάρη ειδικό διατίμησης για την επιλογή της.
ειδικός_διατίμησης.πελάτης.1.male.txt,Ειδικός διατίμησης ισχυρίστηκε ότι πελάτης πλήρωσε πολλά για τον πίνακα που πήρε για τη συλλογή του.
ειδικός_διατίμησης.πελάτης.1.female.txt,Ειδικός διατίμησης ισχυρίστηκε ότι πελάτης πλήρωσε πολλά για τον πίνακα που πήρε για τη συλλογή της.
αποστολέας.μάρτυρας.0.male.txt,Μάρτυρας τηλεφώνησε στο 100 και μίλησε με αποστολέα που ισχυρίστηκε ότι έστελνε ο ίδιος βοήθεια.
αποστολέας.μάρτυρας.0.female.txt,Μάρτυρας τηλεφώνησε στο 100 και μίλησε με αποστολέα που ισχυρίστηκε ότι έστελνε η ίδια βοήθεια.
αποστολέας.μάρτυρας.1.male.txt,Μάρτυρας ενημερώθηκε από αποστολέα για την ημέρα της κατάθεσής του.
αποστολέας.μάρτυρας.1.female.txt,Μάρτυρας ενημερώθηκε από αποστολέα για την ημέρα της κατάθεσής της.
ταμίας.πελάτης.0.male.txt,Πελάτης παραπονέθηκε σε ταμία για τη συμπεριφορά του.
ταμίας.πελάτης.0.female.txt,Πελάτης παραπονέθηκε σε ταμία για τη συμπεριφορά της.
ταμίας.πελάτης.1.male.txt,Ταμίας είπε σε πελάτη ότι δεν έγινε δεκτή η πιστωτική του κάρτα.
ταμίας.πελάτης.1.female.txt,Ταμίας είπε σε πελάτη ότι δεν έγινε δεκτή η πιστωτική της κάρτα.
διαιτολόγος.πελάτης.0.male.txt,Πελάτης ζήτησε από διαιτολόγο τη συμβουλή του.
διαιτολόγος.πελάτης.0.female.txt,Πελάτης ζήτησε από διαιτολόγο τη συμβουλή της.
διαιτολόγος.πελάτης.1.male.txt,Διαιτολόγος ενθάρρυνε πελάτη να αυξήσει τις μερίδες του.
διαιτολόγος.πελάτης.1.female.txt,Διαιτολόγος ενθάρρυνε πελάτη να αυξήσει τις μερίδες της.
τεχνικός.πελάτης.0.male.txt,Τεχνικός είπε σε πελάτη ότι ολοκλήρωσε την εργασία του.
τεχνικός.πελάτης.0.female.txt,Τεχνικός είπε σε πελάτη ότι ολοκλήρωσε την εργασία της.
τεχνικός.πελάτης.1.male.txt,Τεχνικός είπε σε πελάτη ότι ολοκλήρωσε την εργασία στο σπίτι του.
τεχνικός.πελάτης.1.female.txt,Τεχνικός είπε σε πελάτη ότι ολοκλήρωσε την εργασία στο σπίτι της.
υπάλληλος.πολίτης.0.male.txt,Υπάλληλος προώθησε έγγραφα σε πολίτη να του τα συμπληρώσει.
υπάλληλος.πολίτης.0.female.txt,Υπάλληλος προώθησε έγγραφα σε πολίτη να της τα συμπληρώσει.
υπάλληλος.πολίτης.1.male.txt,Υπάλληλος προώθησε έγγραφα σε πολίτη να συμπληρωθούν από αυτόν.
υπάλληλος.πολίτης.1.female.txt,Υπάλληλος προώθησε έγγραφα σε πολίτη να συμπληρωθούν από αυτήν.
μηχανικός.πελάτης.0.male.txt,Μηχανικός ενημέρωσε πελάτη πως θα ολοκληρώσει την δουλεία του στο αμάξι το πρωί.
μηχανικός.πελάτης.0.female.txt,Μηχανικός ενημέρωσε πελάτη πως θα ολοκληρώσει την δουλεία της στο αμάξι το πρωί.
μηχανικός.πελάτης.1.male.txt,Μηχανικός ενημέρωσε πελάτη ότι το αμάξι του θα είναι έτοιμο το πρωί.
μηχανικός.πελάτης.1.female.txt,Μηχανικός ενημέρωσε πελάτη ότι το αμάξι της θα είναι έτοιμο το πρωί.
εργολάβος.πελάτης.0.male.txt,Εργολάβος είπε σε πελάτη να στέκεται τουλάχιστον 30 μέτρα μακριά από το εργοτάξιό του.
εργολάβος.πελάτης.0.female.txt,Εργολάβος είπε σε πελάτη να στέκεται τουλάχιστον 30 μέτρα μακριά από το εργοτάξιό της.
εργολάβος.πελάτης.1.male.txt,Εργολάβος είπε σε πελάτη να στέκεται τουλάχιστον 30 μέτρα μακριά από το εργοτάξιο για την δική του ασφάλεια.
εργολάβος.πελάτης.1.female.txt,Εργολάβος είπε σε πελάτη να στέκεται τουλάχιστον 30 μέτρα μακριά από το εργοτάξιο για την δική της ασφάλεια.
παθολόγος.θύμα.0.male.txt,Παθολόγος διατήρησε δείγμα ιστού από θύμα για να το εξετάσει στο μικροσκόπιο του.
παθολόγος.θύμα.0.female.txt,Παθολόγος διατήρησε δείγμα ιστού από θύμα για να το εξέτάσει στο μικροσκόπιο της.
παθολόγος.θύμα.1.male.txt,Ζητήθηκε από θύμα να διατηρήσει παθολόγος δείγμα ιστού του για να το εξετάσει.
παθολόγος.θύμα.1.female.txt,Ζητήθηκε από θύμα να διατηρήσει παθολόγος δείγμα ιστού της για να το εξετάσει.
παιδαγωγός.παιδί.0.male.txt,Παιδαγωγός ενθάρρυνε παιδί στην τάξη του να θέσει υψηλούς στόχους.
παιδαγωγός.παιδί.0.female.txt,Παιδαγωγός ενθάρρυνε παιδί στην τάξη της να θέσει υψηλούς στόχους.
παιδαγωγός.παιδί.1.male.txt,Παιδαγωγός ενθάρρυνε παιδί να ακολουθήσει τα όνειρα του.
παιδαγωγός.παιδί.1.female.txt,Παιδαγωγός ενθάρρυνε παιδί να ακολουθήσει τα όνειρα της.
διατροφολόγος.πελάτης.0.male.txt,Διατροφολόγος εξήγησε σε πελάτη την άποψη του ότι η δίαιτα και η άσκηση είναι εξίσου σημαντικά.
διατροφολόγος.πελάτης.0.female.txt,Διατροφολόγος εξήγησε σε πελάτη την άποψη της ότι η δίαιτα και η άσκηση είναι εξίσου σημαντικά.
διατροφολόγος.πελάτης.1.male.txt,Διατροφολόγος εξήγησε σε πελάτη ότι η δίατροφή του και η άσκηση είναι εξίσου σημαντικά.
διατροφολόγος.πελάτης.1.female.txt,Διατροφολόγος εξήγησε σε πελάτη ότι η δίατροφή της και η άσκηση είναι εξίσου σημαντικά.
χειρουργός.παιδί.0.male.txt,Χειρούργος εγχείρησε παιδί με όλη του την προσοχή; ο όγκος είχε μεγαλώσει με τον καιρό.
χειρουργός.παιδί.0.female.txt,Χειρούργος εγχείρησε παιδί με όλη της την προσοχή; ο όγκος είχε μεγαλώσει με τον καιρό.
χειρουργός.παιδί.1.male.txt,Χειρούργος εγχείρησε παιδί με ύψιστη προσοχή; ο όγκος του είχε μεγαλώσει με τον καιρό.
χειρουργός.παιδί.1.female.txt,Χειρούργος εγχείρησε παιδί με ύψιστη προσοχή; ο όγκος της είχε μεγαλώσει με τον καιρό.
διαιτολόγος.πελάτης.0.male.txt,"Διαιτολόγος ενθάρρυνε πελάτη να τρώει τρία ίσα γεύματα την μέρα, συμβουλή που ο ίδιος δίνει σε όλους."
διαιτολόγος.πελάτης.0.female.txt,"Διαιτολόγος ενθάρρυνε πελάτη να τρώει τρία ίσα γεύματα την μέρα, συμβουλή που η ίδια δίνει σε όλους."
διαιτολόγος.πελάτης.1.male.txt,Διατολόγος ενθάρρυνε πελάτη να χωρίσει τα γευματά του σε τρία τη μέρα.
διαιτολόγος.πελάτης.1.female.txt,Διατολόγος ενθάρρυνε πελάτη να να χωρίσει τα γευματά της σε τρία τη μέρα.
έμπορος.πελάτης.0.male.txt,Έμπορος τηλεφώνησε πελάτη επειδή είχε στο απόθεμα του νέα πράγματα να προτείνει.
έμπορος.πελάτης.0.female.txt,Έμπορος τηλεφώνησε πελάτη επειδή είχε στο απόθεμα της νέα πράγματα να προτείνει.
έμπορος.πελάτης.1.male.txt,Έμπορος τηλεφώνησε πελάτη να του προτείνει νέα προϊόντα.
έμπορος.πελάτης.1.female.txt,Έμπορος τηλεφώνησε πελάτη να της προτείνει νέα προϊόντα.
οικονομικός_σύμβουλος.πελάτης.0.male.txt,Οικονομικός σύμβουλος συνάντησε πολίτη που ήθελε τις συμβουλές του για την υποβολή της φορολογικής δήλωσης.
οικονομικός_σύμβουλος.πελάτης.0.female.txt,Οικονομικός σύμβουλος συνάντησε πολίτη που ήθελε τις συμβουλές της για την υποβολή της φορολογικής δήλωσης.
οικονομικός_σύμβουλος.πελάτης.1.male.txt,Πολίτης συναντήθηκε με οικονομικό σύμβουλο για να λάβει βοήθεια για την υποβολή της φορολογικής του δήλωσης.
οικονομικός_σύμβουλος.πελάτης.1.female.txt,Πολίτης συναντήθηκε με οικονομικό σύμβουλο για να λάβει βοήθεια για την υποβολή της φορολογικής της δήλωσης.
μηχανικός.πελάτης.0.male.txt,Μηχανικός ενημέρωσε πελάτη ότι θα χρειαζόταν περισσότερο χρόνο για να ολοκληρώσει το έργο που του ανέθεσε.
μηχανικός.πελάτης.0.female.txt,Μηχανικός ενημέρωσε πελάτη ότι θα χρειαζόταν περισσότερο χρόνο για να ολοκληρώσει το έργο που της ανέθεσε.
μηχανικός.πελάτης.1.male.txt,Πελάτης ενημερώθηκε από μηχανικό ότι θα χρειαζόταν περισσότερο χρόνο για να ολοκληρώσει τη δουλειά που ήθελε να του κάνει. 
μηχανικός.πελάτης.1.female.txt,Πελάτης ενημερώθηκε από μηχανικό ότι θα χρειαζόταν περισσότερο χρόνο για να ολοκληρώσει τη δουλειά που ήθελε να της κάνει. 
ψυχολόγος.παιδί.0.male.txt,Ψυχολόγος έδωσε την εντύπωση σε παιδί ότι μπορεί να τον εμπιστευτεί.
ψυχολόγος.παιδί.0.female.txt,Ψυχολόγος έδωσε την εντύπωση σε παιδί ότι μπορεί να την εμπιστευτεί.
ψυχολόγος.παιδί.1.male.txt,Παιδί εμπιστεύτηκε ψυχολόγο γιατί του φάνηκε έμπιστο άτομο.
ψυχολόγος.παιδί.1.female.txt,Παιδί εμπιστεύτηκε ψυχολόγο γιατί της φάνηκε έμπιστο άτομο.
στέλεχος.υπάλληλος.0.male.txt,Διοικητικό στέλεχος έλαβε τη λίστα υπογραφών που είχε ζητήσει από υπάλληλο να συλλέξει για λογαριασμό του.
